id_municipio,municipio,sigla_uf,regiao,populacao,area_km2,pib_mil_reais,vab_agropecuaria,vab_industria,vab_servicos,vab_adm_publica
4304200,Candelária,RS,Sul,31475,944.735,1078191,291983,179061,335931,177487
4304309,Cândido Godói,RS,Sul,6106,247.047,358438,145175,52331,96238,39387
4304358,Candiota,RS,Sul,9707,933.628,2744010,130044,2351042,118675,83194
4304408,Canela,RS,Sul,45957,253.002,1595265,20844,399882,730740,290269
4304507,Canguçu,RS,Sul,56370,3526.253,1660011,592457,55072,588605,313331
4304606,Canoas,RS,Sul,349728,130.789,21995418,10475,8390682,8593966,1909022
4304614,Canudos do Vale,RS,Sul,1693,82.908,67988,39535,1619,9596,15174
4304622,Capão Bonito do Sul,RS,Sul,1628,526.85,342053,239236,14393,55520,19330
4304630,Capão da Canoa,RS,Sul,55009,98.383,1966028,3528,283086,1110289,381133
4304655,Capão do Cipó,RS,Sul,3745,1007.796,644965,456954,15373,112278,31879
4304663,Capão do Leão,RS,Sul,25462,783.196,830088,153536,207563,230051,161810
4304671,Capivari do Sul,RS,Sul,4793,412.889,386834,152886,32111,128651,35720
4304689,Capela de Santana,RS,Sul,12183,182.756,298588,30505,78967,85476,73388
4304697,Capitão,RS,Sul,2770,73.967,95379,49037,6214,13521,23589
4304705,Carazinho,RS,Sul,62413,666.694,3846858,253866,381382,2185545,347812
4304713,Caraá,RS,Sul,8426,294.606,165661,54790,22492,28401,52836
4304804,Carlos Barbosa,RS,Sul,30630,230.061,3529584,82339,1713025,769589,177809
4304853,Carlos Gomes,RS,Sul,1327,83.155,70447,41661,4651,8908,13486
4304903,Casca,RS,Sul,9070,272.041,717921,184465,132679,250559,57729
4304952,Caseiros,RS,Sul,3228,235.863,199197,80795,9773,65870,23293
4305009,Catuípe,RS,Sul,8631,583.184,638112,355153,21001,170918,55794
4305108,Caxias do Sul,RS,Sul,523716,1652.32,31688552,275560,9594399,13646712,2900076
4305116,Centenário,RS,Sul,2865,134.23,120779,70857,5188,19732,21406
4305124,Cerrito,RS,Sul,6005,451.699,161328,86122,4997,28124,37338
4305132,Cerro Branco,RS,Sul,4720,158.025,90159,35784,3880,17471,30068
4305157,Cerro Grande,RS,Sul,2281,73.438,74182,41836,1568,9790,19157
4305173,Cerro Grande do Sul,RS,Sul,12579,324.908,203184,58730,9902,53907,67103
4305207,Cerro Largo,RS,Sul,14243,176.643,796777,83746,73911,386545,79882
4305306,Chapada,RS,Sul,9211,684.247,741828,393768,47387,196006,55834
4305355,Charqueadas,RS,Sul,41705,217.362,1736983,61425,778258,458583,247455
4305371,Charrua,RS,Sul,3228,198.748,149352,90807,3415,25606,23860
4305405,Chiapetta,RS,Sul,3684,397.179,388836,274522,12098,63176,29504
4305439,Chuí,RS,Sul,6832,202.387,370303,42648,56821,179585,46916
4305447,Chuvisca,RS,Sul,5518,220.471,129741,65543,3534,18186,38157
4305454,Cidreira,RS,Sul,16897,243.419,362063,25702,23369,170701,116238
4305504,Ciríaco,RS,Sul,4693,274.35,264361,139555,15409,63665,28339
4305587,Colinas,RS,Sul,2466,60.732,87210,35744,9887,15813,21511
4305603,Colorado,RS,Sul,3088,286.295,338158,212850,11958,70279,25694
4305702,Condor,RS,Sul,6766,463.568,624707,292443,69822,163927,48087
4305801,Constantina,RS,Sul,9903,203.614,432350,128556,37066,164809,58640
4305835,Coqueiro Baixo,RS,Sul,1490,112.638,52164,28712,1306,6659,13917
4305850,Coqueiros do Sul,RS,Sul,2267,277.147,190145,116789,6204,35213,21976
4305871,Coronel Barros,RS,Sul,2521,163.684,226126,102961,14258,66180,23944
4305900,Coronel Bicaco,RS,Sul,7213,492.303,515154,288705,16533,132231,49320
4305934,Coronel Pilar,RS,Sul,1602,105.668,49060,23451,3094,7208,13373
4305959,Cotiporã,RS,Sul,3824,173.207,167929,45673,36946,42108,27241
4305975,Coxilha,RS,Sul,2731,422.101,422465,297298,18742,64409,27603
4306007,Crissiumal,RS,Sul,13269,362.194,508979,188788,50484,151934,81612
4306056,Cristal,RS,Sul,8121,682.138,308908,155760,15154,70820,50145
4306072,Cristal do Sul,RS,Sul,2840,97.077,94741,56692,2158,11622,21791
4306106,Cruz Alta,RS,Sul,59561,1360.548,4609397,776890,418956,2347109,363716
4306130,Cruzaltense,RS,Sul,1765,166.883,144764,84741,3963,31309,17014
4306205,Cruzeiro do Sul,RS,Sul,12457,155.058,533004,90458,123218,176438,68256
4306304,David Canabarro,RS,Sul,4732,174.734,229364,102178,9455,70792,30991
4306320,Derrubadas,RS,Sul,2718,360.851,148408,92003,5332,24307,22098
4306353,Dezesseis de Novembro,RS,Sul,2331,217.363,57175,21163,1282,12312,20327
4306379,Dilermando de Aguiar,RS,Sul,2991,600.518,267902,182179,12581,39326,24861
4306403,Dois Irmãos,RS,Sul,33547,66.114,2188545,20708,783120,857273,180613
4306429,Dois Irmãos das Missões,RS,Sul,1992,226.072,199195,135693,7712,25410,21328
4306452,Dois Lajeados,RS,Sul,3410,133.535,172602,59127,33173,43611,23798
4306502,Dom Feliciano,RS,Sul,15556,1355.195,356860,155678,9626,86600,89194
4306551,Dom Pedro de Alcântara,RS,Sul,2520,78.219,65534,9320,4159,24986,20427
4306601,Dom Pedrito,RS,Sul,38222,5194.051,2210948,1052204,132722,654686,230116
4306700,Dona Francisca,RS,Sul,2958,114.149,106596,35158,17506,25118,21546
4306734,Doutor Maurício Cardoso,RS,Sul,4380,255.731,260797,146063,7346,64511,30486
4306759,Doutor Ricardo,RS,Sul,1967,107.96,78891,27781,11112,18028,16041
4306767,Eldorado do Sul,RS,Sul,42490,509.614,2120269,183079,264187,921465,277194
4306809,Encantado,RS,Sul,23047,140.006,1168358,51929,316052,486207,118210
4306908,Encruzilhada do Sul,RS,Sul,26039,3347.861,1080949,568396,46321,250060,160617
4306924,Engenho Velho,RS,Sul,932,71.191,73214,38447,1812,14091,15826
4306932,Entre-Ijuís,RS,Sul,8350,552.986,687578,279914,26464,259975,56228
4306957,Entre Rios do Sul,RS,Sul,2724,119.912,207517,51457,91376,30196,23373
4306973,Erebango,RS,Sul,2978,152.793,180479,84384,11793,45078,25560
4307005,Erechim,RS,Sul,107368,429.164,6882629,154750,2043872,2980185,601023
4307054,Ernestina,RS,Sul,3171,238.558,265549,144265,24064,54905,28734
4307104,Herval,RS,Sul,6807,1759.717,253608,148385,6999,45702,45769
4307203,Erval Grande,RS,Sul,4780,285.677,150883,56127,8639,39985,34394
4307302,Erval Seco,RS,Sul,6697,357.181,353968,168828,18709,100330,43147
4307401,Esmeralda,RS,Sul,3291,829.587,392860,251709,10501,83223,29503
4307450,Esperança do Sul,RS,Sul,2846,148.909,116731,57991,7135,21234,24288
4307500,Espumoso,RS,Sul,15594,783.642,1113106,441676,83366,388810,94964
4307559,Estação,RS,Sul,5924,99.757,350708,59750,61396,135646,41751
4307609,Estância Velha,RS,Sul,51292,51.779,1875498,6183,566386,760897,304437
4307708,Esteio,RS,Sul,83352,27.676,3749900,3288,858326,1719601,567831
4307807,Estrela,RS,Sul,34669,185.026,2171447,140488,783046,779327,201242
4307815,Estrela Velha,RS,Sul,3646,281.613,197415,111419,4820,41884,29326
4307831,Eugênio de Castro,RS,Sul,2310,418.069,405444,262515,24038,76349,23052
4307864,Fagundes Varela,RS,Sul,2750,134.295,197919,62113,68806,30454,20474
4307906,Farroupilha,RS,Sul,73758,361.341,4398457,197884,1454550,1555709,383353
4308003,Faxinal do Soturno,RS,Sul,6651,169.514,270106,39560,31045,130308,40444
4308052,Faxinalzinho,RS,Sul,2256,143.321,103166,59134,4169,17920,18334
4308078,Fazenda Vilanova,RS,Sul,4680,84.794,140824,40274,14592,41377,33091
4308102,Feliz,RS,Sul,13728,94.832,589355,22682,142280,269349,79081
4308201,Flores da Cunha,RS,Sul,31352,276.241,2538142,132842,1041599,671374,184102
4308250,Floriano Peixoto,RS,Sul,1709,168.521,103059,60221,3994,18326,16077
4308300,Fontoura Xavier,RS,Sul,10181,583.239,227470,66321,9638,77012,59677
4308409,Formigueiro,RS,Sul,6569,578.875,302801,143622,24976,72394,43389
4308433,Forquetinha,RS,Sul,2389,93.275,58940,25693,4023,8957,18031
4308458,Fortaleza dos Valos,RS,Sul,4252,650.512,564773,326663,14528,150493,38230
4308508,Frederico Westphalen,RS,Sul,31675,265.181,1430611,140905,239545,703067,173079
4308607,Garibaldi,RS,Sul,35794,168.492,2997969,61666,1269431,883295,199142
4308656,Garruchos,RS,Sul,2851,803.737,200967,127993,4530,34145,26567
4308706,Gaurama,RS,Sul,5447,204.428,282773,86794,56106,77731,34874
4308805,General Câmara,RS,Sul,8339,510.01,276374,159707,10674,49266,48734
4308854,Gentil,RS,Sul,1619,184.715,190648,102371,4869,51921,17306
4308904,Getúlio Vargas,RS,Sul,16158,287.466,793664,170451,130786,319888,98029
4309001,Giruá,RS,Sul,15729,857.059,1202945,541032,118633,343643,108909
4309050,Glorinha,RS,Sul,8304,323.955,461888,33555,231699,90694,59466
4309100,Gramado,RS,Sul,36864,239.341,2658034,24733,344064,1625287,323249
4309126,Gramado dos Loureiros,RS,Sul,2036,131.396,94580,57395,3811,13272,17060
4309159,Gramado Xavier,RS,Sul,4378,217.515,109483,57595,3573,14484,31233
4309209,Gravataí,RS,Sul,285564,468.288,10261656,25205,3311021,3803173,1466510
4309258,Guabiju,RS,Sul,1478,146.925,132788,87150,4016,22320,13956
4309308,Guaíba,RS,Sul,98331,376.166,8284825,68927,1766359,2809357,604961
4309407,Guaporé,RS,Sul,26199,297.545,1149055,106750,361091,412649,150071
4309506,Guarani das Missões,RS,Sul,7393,290.7,362625,134877,24643,126535,44084
4309555,Harmonia,RS,Sul,4967,48.557,245497,35724,62570,79980,32733
4309571,Herveiras,RS,Sul,3019,118.261,71143,31312,1842,12318,23430
4309605,Horizontina,RS,Sul,19446,229.694,2608198,133348,1183862,536138,138632
4309654,Hulha Negra,RS,Sul,6894,822.608,314488,113252,65217,59011,45969
4309704,Humaitá,RS,Sul,4712,135.01,229249,91923,9765,75569,29202
4309753,Ibarama,RS,Sul,4393,195.426,112227,46539,9246,20266,30134
4309803,Ibiaçá,RS,Sul,4690,348.778,367295,203367,22580,86498,34572
4309902,Ibiraiaras,RS,Sul,7267,292.16,399693,170383,13934,121260,45181
4309951,Ibirapuitã,RS,Sul,3988,307.164,213522,128142,5443,42146,28405
4310009,Ibirubá,RS,Sul,20474,607.185,1722057,453393,350983,563822,126455
4310108,Igrejinha,RS,Sul,37754,138.303,1888887,6833,811507,606401,215988
4310207,Ijuí,RS,Sul,84041,688.982,5190405,461043,1147434,2332812,616328
4310306,Ilópolis,RS,Sul,4054,123.602,140570,47224,16023,39699,26941
4310330,Imbé,RS,Sul,23721,39.766,626823,2210,55541,328751,192559
4310363,Imigrante,RS,Sul,3103,71.716,519190,37061,321419,73120,24048
4310405,Independência,RS,Sul,6054,358.283,494166,204431,52110,121348,45053
4310413,Inhacorá,RS,Sul,2207,113.749,110557,63724,3602,19696,18989
4310439,Ipê,RS,Sul,6736,599.032,298583,157806,23865,59626,41114
4310462,Ipiranga do Sul,RS,Sul,1871,158.71,177629,105825,7494,38424,18276
4310504,Iraí,RS,Sul,7046,181.579,254492,77564,18100,93988,41342
4310538,Itaara,RS,Sul,5573,172.801,286659,26282,22621,184612,37428
4310553,Itacurubi,RS,Sul,3456,1120.874,246287,180541,5758,28861,26937
4310579,Itapuca,RS,Sul,2037,184.673,94235,62473,3105,9410,17644
4310603,Itaqui,RS,Sul,37363,3406.606,2186929,915962,294873,559324,228506
4310652,Itati,RS,Sul,2377,205.06,86739,42314,3417,17029,20651
4310702,Itatiba do Sul,RS,Sul,3143,212.669,81707,36841,3600,14349,23883
4310751,Ivorá,RS,Sul,1854,122.93,71911,41548,2311,9839,16479
4310801,Ivoti,RS,Sul,25068,63.092,1180387,12454,301034,538473,140319
4310850,Jaboticaba,RS,Sul,3738,127.589,136730,63649,4741,35795,26462
4310876,Jacuizinho,RS,Sul,2718,339.399,224027,164173,5454,26934,22931
4310900,Jacutinga,RS,Sul,3532,178.009,232301,114478,14831,60351,26346
4311007,Jaguarão,RS,Sul,26327,2051.845,1059396,475652,42338,332572,146322
4311106,Jaguari,RS,Sul,10684,675.314,378020,124483,27616,136531,63585
4311122,Jaquirana,RS,Sul,3611,908.879,94042,36157,6380,22163,23894
4311130,Jari,RS,Sul,3472,853.08,469006,377841,11496,46621,26345
4311155,Jóia,RS,Sul,8571,1238.918,975410,709902,23080,152744,59506
4311205,Júlio de Castilhos,RS,Sul,19159,1929.544,1925175,741245,55762,770553,123015
4311239,Lagoa Bonita do Sul,RS,Sul,2939,109.758,68916,32861,2739,9193,21737
4311254,Lagoão,RS,Sul,6469,387.486,154690,84630,3921,22374,39334
4311270,Lagoa dos Três Cantos,RS,Sul,1604,138.602,157140,97987,4454,30410,17177
4311304,Lagoa Vermelha,RS,Sul,27751,1260.227,1513404,402253,272241,542868,150959
4311403,Lajeado,RS,Sul,86005,91.231,5596183,25702,1374061,2761482,475196
4311429,Lajeado do Bugre,RS,Sul,2569,67.947,74875,35159,5288,10851,20955
4311502,Lavras do Sul,RS,Sul,7410,2600.969,497629,319049,12786,91111,58453
4311601,Liberato Salzano,RS,Sul,5087,245.627,172443,88838,7007,37321,30384
4311627,Lindolfo Collor,RS,Sul,6193,33.351,365850,7993,220582,63318,38215
4311643,Linha Nova,RS,Sul,1724,63.502,65579,38086,3032,8218,14506
4311700,Machadinho,RS,Sul,5411,335.198,272824,123141,12848,80885,38958
4311718,Maçambará,RS,Sul,4539,1682.82,582043,445452,16905,66429,39318
4311734,Mampituba,RS,Sul,2965,156.653,70214,28644,4263,11759,23368
4311759,Manoel Viana,RS,Sul,7315,1390.696,546972,369994,17095,90881,52659
4311775,Maquiné,RS,Sul,6747,613.58,190484,36972,34598,62270,42909
4311791,Maratá,RS,Sul,2713,82.063,80817,34016,4254,16322,22769
4311809,Marau,RS,Sul,45523,649.77,3060022,398072,982152,985665,270008
4311908,Marcelino Ramos,RS,Sul,4239,229.759,167825,55058,16950,54123,30892
4311981,Mariana Pimentel,RS,Sul,3892,338.45,104496,47538,2701,20193,28863
4312005,Mariano Moro,RS,Sul,1987,98.727,72888,33820,4087,13185,18421
4312054,Marques de Souza,RS,Sul,3981,125.714,124135,44743,9400,33053,26645
4312104,Mata,RS,Sul,4760,316.121,169006,62877,14224,47468,31021
4312138,Mato Castelhano,RS,Sul,2543,238.268,168255,92071,4277,38930,22796
4312153,Mato Leitão,RS,Sul,4627,46.799,180537,38710,46484,43432,35264
4312179,Mato Queimado,RS,Sul,1611,114.653,88446,56533,2399,11894,15455
4312203,Maximiliano de Almeida,RS,Sul,4254,208.439,161123,67400,14018,42503,28732
4312252,Minas do Leão,RS,Sul,8130,424.339,279177,99414,12178,80398,50976
4312302,Miraguaí,RS,Sul,4899,131.236,190386,61065,33761,45073,32556
4312351,Montauri,RS,Sul,1430,82.23,98138,53648,7553,13424,14264
4312377,Monte Alegre dos Campos,RS,Sul,3237,549.455,109730,60996,3321,15267,27568
4312385,Monte Belo do Sul,RS,Sul,2514,69.726,94435,30045,18665,16188,20884
4312401,Montenegro,RS,Sul,66157,425.023,5752345,130558,2376131,1700796,408415
4312427,Mormaço,RS,Sul,3139,146.191,153334,69723,4160,43619,23899
4312443,Morrinhos do Sul,RS,Sul,2891,166.224,81466,33149,3620,17330,23556
4312450,Morro Redondo,RS,Sul,6609,244.645,132445,26386,14466,36616,42294
4312476,Morro Reuter,RS,Sul,6570,89.412,274167,46513,88453,71028,40902
4312500,Mostardas,RS,Sul,12888,1977.442,643326,348815,38140,147719,79312
4312609,Muçum,RS,Sul,4967,111.247,301852,30773,134584,77631,32475
4312617,Muitos Capões,RS,Sul,3184,1193.23,1122086,677494,180344,168323,29916
4312625,Muliterno,RS,Sul,1901,111.132,91988,58337,2700,12059,16753
4312658,Não-Me-Toque,RS,Sul,17886,361.689,2207535,214105,907581,622861,113869
4312674,Nicolau Vergueiro,RS,Sul,1667,154.995,146252,83655,3286,32920,17366
4312708,Nonoai,RS,Sul,11574,468.962,525507,129571,31826,231881,69842
4312757,Nova Alvorada,RS,Sul,3698,148.861,236575,84527,12326,73776,27751
4312807,Nova Araçá,RS,Sul,4890,75.514,327226,62894,107503,79823,30723
4312906,Nova Bassano,RS,Sul,10089,211.611,802207,135480,400424,145877,57170
4312955,Nova Boa Vista,RS,Sul,1731,93.733,145343,55103,27608,31340,16189
4313003,Nova Bréscia,RS,Sul,3345,102.994,141144,60100,16171,30521,24290
4313011,Nova Candelária,RS,Sul,2677,97.579,229431,87287,58652,37000,21586
4313037,Nova Esperança do Sul,RS,Sul,5465,191.0,172366,39991,35830,47678,33980
4313060,Nova Hartz,RS,Sul,22147,62.319,805698,3903,416575,189504,123990
4313086,Nova Pádua,RS,Sul,2563,102.643,100211,37257,13694,21632,17933
4313102,Nova Palma,RS,Sul,6519,314.613,382689,105605,87139,118831,42493
4313201,Nova Petrópolis,RS,Sul,21717,290.164,972689,57426,200432,415781,135472
4313300,Nova Prata,RS,Sul,28021,259.941,1730043,94572,597217,589996,177061
4313334,Nova Ramada,RS,Sul,2195,255.264,304678,160982,34708,64641,20333
4313359,Nova Roma do Sul,RS,Sul,3743,149.767,169305,45506,40091,37190,28823
4313375,Nova Santa Rita,RS,Sul,30482,218.153,2487522,40368,615231,866891,201355
4313391,Novo Cabrais,RS,Sul,4246,192.998,133172,68698,6485,23258,29878
4313409,Novo Hamburgo,RS,Sul,247303,222.536,10037923,28060,2274986,5086531,1289673
4313425,Novo Machado,RS,Sul,3191,218.836,186355,111829,4556,35026,26806
4313441,Novo Tiradentes,RS,Sul,2189,75.428,74729,39001,1546,13685,17643
4313466,Novo Xingu,RS,Sul,1705,79.851,75034,39697,2606,13183,16769
4313490,Novo Barreiro,RS,Sul,4185,123.344,135200,56439,8135,33504,29760
4313508,Osório,RS,Sul,46815,663.878,1819038,62369,252178,999383,333844
4313607,Paim Filho,RS,Sul,3731,182.115,167646,76430,9641,43673,26684
4313656,Palmares do Sul,RS,Sul,11342,949.201,735606,171623,266750,177310,77086
4313706,Palmeira das Missões,RS,Sul,32967,1421.101,2215057,980810,82280,772013,203815
4313805,Palmitinho,RS,Sul,7056,144.181,271643,82356,42592,81138,48358
4313904,Panambi,RS,Sul,44583,491.57,3167752,263177,1330221,929974,261823
4313953,Pantano Grande,RS,Sul,8995,841.225,533689,180370,103903,146545,61122
4314001,Paraí,RS,Sul,7793,121.745,424447,82993,112018,119138,46142
4314027,Paraíso do Sul,RS,Sul,7635,337.534,207386,87615,6397,56385,45257
4314035,Pareci Novo,RS,Sul,3885,57.485,136435,37733,9819,44875,28720
4314050,Parobé,RS,Sul,59419,108.707,1390320,6234,383042,563796,311126
4314068,Passa Sete,RS,Sul,5790,304.266,132983,70066,3656,20411,34432
4314076,Passo do Sobrado,RS,Sul,6612,265.133,229641,97046,26115,44827,43115
4314100,Passo Fundo,RS,Sul,206103,784.407,12552867,329161,1433975,7675071,1141234
4314134,Paulo Bento,RS,Sul,2303,149.669,195870,66393,61249,29248,20831
4314159,Paverama,RS,Sul,8541,171.863,242458,63293,57713,51681,48839
4314175,Pedras Altas,RS,Sul,1928,1373.985,386190,306315,9382,40636,22859
4314209,Pedro Osório,RS,Sul,7683,603.757,270651,139067,12283,65306,43708
4314308,Pejuçara,RS,Sul,3840,414.106,464212,304802,13124,96260,31228
4314407,Pelotas,RS,Sul,343826,1608.78,10778176,434024,1319878,5896027,1916619
4314423,Picada Café,RS,Sul,5780,84.28,386453,16997,184984,84104,40958
4314456,Pinhal,RS,Sul,2581,68.222,123342,54475,15905,22656,21851
4314464,Pinhal da Serra,RS,Sul,1896,438.11,304725,84947,147784,21729,25847
4314472,Pinhal Grande,RS,Sul,4309,478.11,931834,164251,654427,61969,36280
4314498,Pinheirinho do Vale,RS,Sul,4926,105.385,131549,65037,7035,21482,33793
4314506,Pinheiro Machado,RS,Sul,12122,2249.176,397726,111162,76850,110610,73157
4314548,Pinto Bandeira,RS,Sul,3068,104.801,74286,21671,7831,15657,20160
4314555,Pirapó,RS,Sul,2205,293.723,94672,54201,1949,15563,20300
4314605,Piratini,RS,Sul,20743,3538.3,880277,518081,47488,158182,124245
4314704,Planalto,RS,Sul,9957,228.552,252508,50624,32545,89005,60291
4314753,Poço das Antas,RS,Sul,2105,67.618,131757,30989,42236,26068,18115
4314779,Pontão,RS,Sul,3898,502.709,403317,284899,11537,61232,32841
4314787,Ponte Preta,RS,Sul,1501,99.504,96049,58572,3403,13963,15298
4314803,Portão,RS,Sul,38081,159.298,1662403,54304,596854,538541,202732
4314902,Porto Alegre,RS,Sul,1492530,495.39,81563063,36860,6584097,54872539,7908539
4315008,Porto Lucena,RS,Sul,4514,250.876,135662,58768,3437,38774,29152
4315057,Porto Mauá,RS,Sul,2332,105.811,89350,44034,1950,20167,18537
4315073,Porto Vera Cruz,RS,Sul,1258,114.284,45212,22095,895,7466,13406
4315107,Porto Xavier,RS,Sul,10144,281.497,210927,37565,9214,85068,62229
4315131,Pouso Novo,RS,Sul,1586,105.338,61420,25753,2617,15434,14726
4315149,Presidente Lucena,RS,Sul,2972,49.628,213813,16630,106418,42038,21216
4315156,Progresso,RS,Sul,6235,256.039,166517,72788,9272,40017,37690
4315172,Protásio Alves,RS,Sul,1929,171.994,93263,51781,8702,12457,15902
4315206,Putinga,RS,Sul,3861,216.159,133443,61639,11236,28620,24715
4315305,Quaraí,RS,Sul,22531,3139.995,625752,201581,25408,234118,123786
4315313,Quatro Irmãos,RS,Sul,1860,268.971,185963,122342,8272,30121,18487
4315321,Quevedos,RS,Sul,2793,543.359,299304,198235,6706,53345,25438
4315354,Quinze de Novembro,RS,Sul,3810,223.072,255121,142176,15233,54708,30018
4315404,Redentora,RS,Sul,11782,303.705,232904,103317,6119,50361,62347
4315453,Relvado,RS,Sul,2068,108.188,82687,48501,3140,12857,15346
4315503,Restinga Sêca,RS,Sul,15702,968.62,673423,277830,53166,206020,92180
4315552,Rio dos Índios,RS,Sul,2571,235.854,136486,75282,3847,27259,23216
4315602,Rio Grande,RS,Sul,212881,2682.867,13282201,440806,4237229,5052638,1322966
4315701,Rio Pardo,RS,Sul,38257,2051.112,1390525,571617,106576,405450,222503
4315750,Riozinho,RS,Sul,4698,239.09,155849,7066,64500,36461,31216
4315800,Roca Sales,RS,Sul,11556,208.108,576083,78996,257697,125811,66705
4315909,Rodeio Bonito,RS,Sul,5868,83.278,279280,79225,21891,86621,40816
4315958,Rolador,RS,Sul,2270,295.326,161914,109714,3583,21606,22482
4316006,Rolante,RS,Sul,21591,296.09,731611,27747,223350,263319,124385
4316105,Ronda Alta,RS,Sul,10633,418.675,471554,201777,17613,161711,59303
4316204,Rondinha,RS,Sul,5033,252.454,268874,139558,7479,70575,36428
4316303,Roque Gonzales,RS,Sul,6750,349.074,437026,105671,210361,66231,41169
4316402,Rosário do Sul,RS,Sul,39210,4343.656,1381976,507512,60427,498669,214818
4316428,Sagrada Família,RS,Sul,2601,77.889,82616,38776,2647,17594,19971
4316436,Saldanha Marinho,RS,Sul,2596,221.554,254248,145084,5558,66453,21682
4316451,Salto do Jacuí,RS,Sul,12512,507.698,1213458,204202,772162,128571,81145
4316477,Salvador das Missões,RS,Sul,2734,94.312,178470,66042,18015,55160,22287
4316501,Salvador do Sul,RS,Sul,7975,99.156,337663,73681,72996,102286,46830
4316600,Sananduva,RS,Sul,16382,504.438,843826,214643,108381,320789,92857
4316709,Santa Bárbara do Sul,RS,Sul,7813,975.799,1336030,703242,52271,404253,58478
4316733,Santa Cecília do Sul,RS,Sul,1630,200.056,143880,105055,3275,16218,16703
4316758,Santa Clara do Sul,RS,Sul,6755,86.442,339107,40527,141859,79171,43990
4316808,Santa Cruz do Sul,RS,Sul,132271,733.898,9815201,244597,2071990,3858200,831550
4316907,Santa Maria,RS,Sul,285159,1780.194,9562066,390982,1097558,5489815,1488180
4316956,Santa Maria do Herval,RS,Sul,6382,140.437,279409,83767,67733,67164,39010
4316972,Santa Margarida do Sul,RS,Sul,2593,955.299,361016,241654,13718,62356,24804
4317004,Santana da Boa Vista,RS,Sul,8037,1418.805,364901,236344,10503,56975,52405
4317103,Sant'Ana do Livramento,RS,Sul,75647,6946.407,2823928,639519,455492,1088430,442510
4317202,Santa Rosa,RS,Sul,73882,489.38,3732053,258499,925505,1562774,456264
